time,user,sentiment,text
2/24/15 10:04,chagaga2013,negative,@AmericanAir worst company ever please do not fly with them I repeat please do not fly !! They will not credit you if you're delayed
2/24/15 10:02,alicizzle,positive,"@AmericanAir continues to win: I've never missed a flight before, but a nice little quiet gate change made it possible. Sheesh."
2/24/15 10:01,mrespinosa1971,neutral,@AmericanAir - keeping AA up in the Air! My crew chief cousin Alex Espinosa in DFW! http://t.co/0HXLNvZknP
2/24/15 9:59,MrsPang725,negative,"@AmericanAir lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. You'll never touch my pets again."
2/24/15 9:59,EMesaLaw,negative,@AmericanAir don't worry you won't steal my money again
2/24/15 9:58,robkoenigld,negative,@AmericanAir why am I continually getting put on hold by painfully inexperienced people when calling your Platinum desk?!
2/24/15 9:57,chone1984,negative,@AmericanAir pretty lame response to a two paged single spaced letter http://t.co/aCebo6ELPa
2/24/15 9:56,jacquelinewins6,negative,"@AmericanAir 
It's not what happens to us that matters...It's our response that matters. Way to drop the ball AA."
2/24/15 9:55,traveller5207,negative,"@AmericanAir I am looking for help on USAirways award travel booked for wife and two boys, no seats assigned."
2/24/15 9:54,LordLasenby,neutral,@AmericanAir @Clarkey_19 we done it with 1 truck... No biggie _Ÿ˜„
2/24/15 9:54,martinesquivel,negative,@AmericanAir and @iTunesMusic have put me in bad mood. I haven't been this angry since Spagnuolo coached the #Rams
2/24/15 9:53,courtfierce,negative,@AmericanAir AND they Cancelled Flighted my flight and left me with no help to find a hotel to stay in. I slept in an airport for a night-_-
2/24/15 9:52,TheVirtualJosh,negative,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!"
2/24/15 9:50,sundialtours,positive,"@AmericanAir ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/oUmC1LrXDN"
2/24/15 9:49,jjqb1,neutral,@AmericanAir These birds could fly to South America for example #Argentina
2/24/15 9:48,SusieBarre,negative,@AmericanAir my flight 386 from Jacksonville fl to Dallas is showing Cancelled Flightled. What is going on?  Am I rebooked on another flight?
2/24/15 9:48,kdtate,positive,"@AmericanAir great, thanks!"
2/24/15 9:48,hooton,positive,@AmericanAir awesome. Thanks!
2/24/15 9:47,SusieBarre,negative,@AmericanAir my flight 386 to Dallas from Jacksonville fl has been Cancelled Flightled. No one has notified me. What's going on?
2/24/15 9:47,DBlock_Official,negative,@AmericanAir extremely upset that your baggage handlers decide to go in my luggage and take my belongings
2/24/15 9:46,JesicaLSantos,negative,"@AmericanAir flight 65 delayed over 4 hours on 2/22, had no GF meals despite my early request, attendant seat fell on my leg #badservice"
2/24/15 9:37,StefanNiemczyk,negative,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy."
2/24/15 9:37,jkordyback,negative,@AmericanAir robocalls me with another Cancelled Flightation. And then when I donâ€™t accept the change it wonâ€™t let me connect to an agent. Just wow.
2/24/15 9:37,gu_runyu,negative,"@AmericanAir said that AA does not provide in-flight wifi on the routes to China based on some federal laws, but United does, why is that?"
2/24/15 9:36,mwecker,negative,"@AmericanAir Right. But more than two hours Late Flight, and it seems due to poor communication, which sounded like it was annoying on-plane staff"
2/24/15 9:36,StefanNiemczyk,negative,@AmericanAir I'm not sure what happened to my USAirways status when the merger took place.
2/24/15 9:35,mpresdenver,negative,@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!
2/24/15 9:35,StefanNiemczyk,neutral,"@AmericanAir I'd like to apologize to the gate agent for flight AA76, I was not aware that zone 1 was after the nine other precious gems."
2/24/15 9:34,RobertDwyer,neutral,@AmericanAir my key point of confusion is whether I can make this change even though the initial Flight Booking Problems was on US Airways metal?
2/24/15 9:34,RobertDwyer,neutral,@AmericanAir origin/destination/dates are the same. Going from US Airways connecting flight to AA direct flight. Award is saver level.
2/24/15 9:33,gu_runyu,neutral,@AmericanAir When will the old 777-200 fly ORD-PVG get upgraded?
2/24/15 9:33,ItsMeLockett,neutral,@AmericanAir I know. Just a little cold weather humor. :)
2/24/15 9:33,susqhb,positive,@AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary.
2/24/15 9:33,RobertDwyer,negative,@AmericanAir that doesn't really answer my question. Maybe if I provide more details you can give me clarification...
2/24/15 9:32,paintbranch1398,negative,@AmericanAir this delayed bag was for my friend Lisa Pafe. She got her bag after 3 days in Costa Rica. Issue no updates on your system.
2/24/15 9:28,treeguy81,neutral,@AmericanAir thanks!
2/24/15 9:27,GoldensPleasure,positive,@AmericanAir Aww Thanks AA..DFW was on GMA up here this AM..so i understand ..Btw A.A is my Airline when im able to trv..Love you guys.:)
2/24/15 9:27,Mtts28,positive,@AmericanAir These are some awesome photos. Thanks for sharing! _Ÿ˜Å
2/24/15 9:23,ESPartee,positive,"@americanair new plane, #gogo, easy power for laptop, iPhone, just missing a good boat-style swivel cup holder for my #dietcoke #happyflier"
2/24/15 9:21,cmrqt,negative,@AmericanAir how about some rampers at gate b40 dfw?   Waiting to be marshaled in
2/24/15 9:20,mmanny,negative,@AmericanAir You Cancelled Flight my flight and thereâ€™s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta
2/24/15 9:20,pokecrastinator,neutral,@AmericanAir I thought all those planes were retired? #MD80
2/24/15 9:19,superyan,positive,Just got off the phone @AmericanAir customer service. Only 8 minutes to get my issue resoled. You guys are awesome.
2/24/15 9:19,MeeestarCoke,positive,@AmericanAir thanks for the info Is there a number I can call to speak to a person? It's going to take an hour to type it out
2/24/15 9:18,pilot991,neutral,"@AmericanAir we are off to Kax premium.  Hoping this flight is better food, TV now I know how to work it and service. Tnx"
2/24/15 9:18,PappasitosTXMEX,positive,@AmericanAir @beantownmatty Sounds like a date!
2/24/15 9:17,BartonDVM,negative,@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican
2/24/15 9:15,andrearamy,negative,@AmericanAir another day another grievance with this airline. No customer service
2/24/15 9:15,BartonDVM,negative,"@AmericanAir You've misunderstood. @USAirways WOULD NOT do a same day flight change for me. The gate agent said, ""NO."""
2/24/15 9:14,krisdelcampo,neutral,@AmericanAir Flight 35. I'm on my way.
2/24/15 9:14,corinnec,negative,@AmericanAir car accident on my way to the airport. Missed flight from rno to dca. Trying to resched but your line has 2 hr wait
2/24/15 9:14,beckyw618,neutral,@AmericanAir Thanks so much!
2/24/15 9:12,marypoppings,positive,"â€œ@AmericanAir: We hope you enjoy the #WinterWeather and brought your warm coat and gloves, Maria!â€ù Yup! New beanie http://t.co/AnEqXZR4bp"
2/24/15 9:11,rqualls,negative,@AmericanAir @lpalumbo what weather sun is out
2/24/15 9:10,rqualls,negative,@AmericanAir so you fail again flight to rdu sitting waiting on flight attendants. your logistics are not good
2/24/15 9:09,nataliewsj,negative,@AmericanAir any idea on what the wait time is for refunds from @USAirways? I was told a few days over the phone - but it's well past that.
2/24/15 9:07,SuperGlueMom,positive,@AmericanAir I was happy to purchase the upgrade. If only it was avail on my next flight.
2/24/15 9:06,weezerandburnie,negative,@AmericanAir It is now going to be reported to the police due to the sexual assult sad that you didn't care
2/24/15 9:06,farfalla818,negative,@AmericanAir 4th flight rebooked to is NOT Cancelled Flighted! Woo-hoo. Going to make it to @LaGuardiaAir
2/24/15 9:05,hooton,neutral,@AmericanAir my flight to DFW from LIT on my way to PDX tomorrow was Cancelled Flighted. Can you help me?
2/24/15 9:03,Flora_Lola_NYC,negative,@AmericanAir The issue is the lack of consideration of an announcement made so Late Flight when the gate agent had been there for over an hour.
2/24/15 9:02,susqhb,negative,@AmericanAir I understand. But why is this the only flight of the day not going out? Twice?! I'm now out of extra meds and diapers for baby.
2/24/15 9:02,pbpinftworth,neutral,@americanair I sure do. I'm running version 3.10.0
2/24/15 9:02,alinaxkristin,negative,@AmericanAir you could train your flight attendants to have some manners and decency
2/24/15 8:52,Runts54,positive,@AmericanAir @dfwairport you 2 together are the best part of flying!
2/24/15 0:34,Pride_MMA,negative,@AmericanAir over the last year 50% of my flights have been delayed or Cancelled Flightled.  I'm done with you.
2/23/15 11:38,AyDiosMio,negative,@AmericanAir FYI...call stilling getting dropped.  After an hour of continuous dialing. Attempted to Cancelled Flight online but not able to. HELP!!!
2/23/15 4:54,flemmingerin,negative,@AmericanAir how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.
2/22/15 19:25,JanssenMA,negative,@AmericanAir @SouljaCoy what is AA going to do to fix their utterly embarrassing customer service? You won't even answer the dang phone!
2/22/15 18:08,LBernieMeyer,negative,@AmericanAir  800 number will not even let you wait for next customer rep. Very frustrating. Can't talk to humans.
2/22/15 14:19,SchrierCar,negative,@AmericanAir I want to speak to a human being! !!  This is not an obscene request!
2/22/15 14:16,salitron78,negative,@AmericanAir no response to DM or email yet.  customer service?
2/22/15 12:55,stevereasnors,negative,@AmericanAir should reconsider #usairways acquisition. Flight 1843 AA gold flyers insulted by attendant for hanging jacket!
2/22/15 12:50,douglaskgordon,positive,@AmericanAir Thank you.....you do the same!!
2/21/15 0:14,ohmal,negative,@AmericanAir you need to work harder on the disconnect between your intention and the reality your passengers face
2/20/15 9:28,KaiserSnowse,negative,"@AmericanAir - how long does it take to get credit to my AA account? Traveled in Jan &amp; only one leg reported. Asked for credit, no response."
2/19/15 15:25,byunsamuel,positive,@AmericanAir Hopefully you ll see bad ones as opportunity to get better and not dwell in it... and the good ones as encouragement words!
2/18/15 20:25,beaubertke,negative,"@AmericanAir Okay, I think 1565 has waited long enough for a gate at DFW..."
2/24/15 10:49,DetroitRonin,negative,@DeltaAssist now at 57 minutes waiting on Silver Elite line for someone to pick up! Help!
2/20/15 5:02,ConnieBowman4,negative,@DeltaAssist what I have to say is more than 140 characters! Plus you don't follow me
2/24/15 11:44,SweeLoTmac,negative,@AmericanAir why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless
2/24/15 11:43,LancasterPattie,neutral,@AmericanAir we've already made other arrangements ourselves.
2/24/15 11:43,ELLLORRAC,negative,@AmericanAir thanks for getting back to me. But I will find other airlines in the future.
2/24/15 11:43,SweeLoTmac,negative,@AmericanAir why would I pay $200 to reactivate my points that are only useful for certain flights that aren't even worth $200?
2/24/15 11:41,LauraMolito,negative,"@AmericanAir stranded for 24 hours in MIA, Patrick casimir has been the ONLY AA staff to apologize for the great inconvenience #unreal"
2/24/15 11:40,barbararwill,negative,"@AmericanAir no thanks.  As I said, being denied miles that expired one week ago was the last drop for me; plan to avoid AA as possible."
2/24/15 11:40,Bossman1908,negative,"@AmericanAir sorry so Late Flight, responded to your DM."
2/24/15 11:40,bharris77,negative,"@AmericanAir Believe me, I understand. Flight #2955. Was originally booked for Sunday. Flight was Cancelled Flighted and rescheduled for today."
2/24/15 11:38,TheTPVshow,negative,"@AmericanAir aa employees were rude and unwilling to help. 10,000 miles is a rotten cherry on top of a dog shit Sunday. #nocareforcustomers"
2/24/15 11:38,banderson_1978,negative,@AmericanAir Mold on my flight?!? US3825 #filthyplane #hopeidonotgetsick http://t.co/zIK2UoXGnW
2/24/15 11:37,gjeaviation,neutral,@AmericanAir 767 seconds from touchdown at Madrid airport in April 2013 #AvGeek http://t.co/1yWXRfn0Gr
2/24/15 11:37,TheTPVshow,negative,"@AmericanAir I slept in the miami airport due to mechanical issues and was given 10,000 bonus miles to try and make it right. #slapintheface"
